DATE,ANALYST,TIME SENT,EVENT DAY,EVENT START,LOCATION,SPORT,EVENT TYPE,EVENT,RACE,NO.,SELECTION,UNITS INVESTED,MARKET ADVICE,MARKET TYPE,MARKET LINE / TOTAL,BET          LINE / TOTAL,AGENCY,W.E.I. ODDS,RESULT,UNITS COLLECTED,P/L,CUMULATIVE P/L,CUMULATIVE UNITS INVESTED,POT%,ROI%,PROFIT ($100 UNIT),BET WIN LOSE,PRICE,COMMISION,EMAIL ODDS,AVAILABLE ODDS,BEST FIXED EMAIL SENT,BEST FIXED CLOSING,BETFAIR SP,BOB/BTSP,BEST TOTE,AGENCY,EMAIL BEST LINE / TOTAL,EMAIL BEST ODDS,RESULT,CLOSING LINE,CLOSING PINNACLE,CLOSING BETFAIR,RESULT,EMAIL,GOAT,BFSP,TF,SP,EMAIL,Mid Tote,GOAT,BFSP,MID TOTE,HIGHEST FIXED CLOSING PRICE,SB OPENING PRICE,BFSP Converted P&L Less Commission,BFSP Price Less Commission,Fixed,Fixed Converted P&L Less Stake,BOB
4/04/2018,John's Analytics,,Wed,1418,Australia,Horse Racing,,IPSWICH,3,10,TWO PLUS TWO,0.4,,Place,,,B365,8.5,0,0,-0.4,208.2,945.3,22.00%,208.20%,20824.2,F,,,8.5,9,8.5,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2018,John's Analytics,,Wed,1439,New Zealand,Horse Racing,,PHAR LAP RACEWAY,8,3,GALISINI,0.2,,Win,,,WH,26,0,0,-0.2,208,945.5,22.00%,208.00%,20804.2,F,,,26,31,26,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2018,John's Analytics,,Wed,1439,New Zealand,Horse Racing,,PHAR LAP RACEWAY,8,3,GALISINI,0.4,,Place,,,CB,6,0,0,-0.4,207.6,945.9,22.00%,207.60%,20764.2,F,,,6,7.5,6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2018,John's Analytics,,Wed,1549,Australia,Horse Racing,,BUNBURY,2,3,IT COMES NATURAL,0.5,,Win,,,Ubet,6,1,3,2.5,210.1,946.4,22.20%,210.10%,21014.2,W,,,6,6,6,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/04/2018,John's Analytics,,Wed,1549,Australia,Horse Racing,,BUNBURY,2,3,IT COMES NATURAL,1,,Place,,,WH,2.1,1,2.1,1.1,211.2,947.4,22.30%,211.20%,21124.2,W,,,2.1,2.15,2.1,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/04/2018,John's Analytics,,Thu,1915,Australia,Horse Racing,,GERALDTON,8,4,STANDUP'N'DELIVER,0.2,,Win,,,CB,31,0,0,-0.2,211,947.6,22.30%,211.00%,21104.2,F,,,31,31,31,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/04/2018,John's Analytics,,Thu,1915,Australia,Horse Racing,,GERALDTON,8,4,STANDUP'N'DELIVER,0.4,,Place,,,CB,7,0,0,-0.4,210.6,948,22.20%,210.60%,21064.2,F,,,7,8,7,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2018,John's Analytics,,Fri,1235,Australia,Horse Racing,,CANBERRA,1,3,POLAR STAR,0.5,,Win,,,Ubet,3.6,0,0,-0.5,210.1,948.5,22.20%,210.10%,21014.2,F,,,3.6,3.9,3.6,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2018,John's Analytics,,Fri,1235,Australia,Horse Racing,,CANBERRA,1,3,POLAR STAR,1,,Place,,,CB,1.5,0,0,-1,209.1,949.5,22.00%,209.10%,20914.2,F,,,1.5,1.53,1.5,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2018,John's Analytics,,Fri,1450,Australia,Horse Racing,,ROCKHAMPTON,3,6,GAP THE FIELD,0.5,,Win,,,WH,4.2,0,0,-0.5,208.6,950,22.00%,208.60%,20864.2,F,,,3.7,3.7,3.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2018,John's Analytics,,Fri,1450,Australia,Horse Racing,,ROCKHAMPTON,3,6,GAP THE FIELD,1,,Place,,,VicFix,1.7,0,0,-1,207.6,951,21.80%,207.60%,20764.2,F,,,1.6,1.67,1.6,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2018,John's Analytics,,Fri,1815,Australia,Horse Racing,,SUNSHINE COAST,1,6,HINTERLAND SAM,0.3,,Win,,,VicFix,19,0,0,-0.3,207.3,951.3,21.80%,207.30%,20734.2,F,,,19,20,19,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2018,John's Analytics,,Fri,1815,Australia,Horse Racing,,SUNSHINE COAST,1,6,HINTERLAND SAM,0.6,,Place,,,CB,3.5,0,0,-0.6,206.7,951.9,21.70%,206.70%,20674.2,F,,,3.5,3.75,3.5,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2018,John's Analytics,,Fri,1900,Australia,Horse Racing,,CRANBOURNE,2,5,NICCONI PONI,0.5,,Win,,,WH,10,1,5,4.5,211.2,952.4,22.20%,211.20%,21124.2,W,,,10,11,10,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/04/2018,John's Analytics,,Fri,1900,Australia,Horse Racing,,CRANBOURNE,2,5,NICCONI PONI,1,,Place,,,WH,3.8,1,3.8,2.8,214,953.4,22.50%,214.00%,21404.2,W,,,3.8,4,3.8,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2018,John's Analytics,,Sat,1225,Australia,Horse Racing,,BENDIGO,1,3,SIN TO WIN,0.5,,Win,,,WH,5.6,0,0,-0.5,213.5,953.9,22.40%,213.50%,21354.2,F,,,5.5,6,5.5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2018,John's Analytics,,Sat,1225,Australia,Horse Racing,,BENDIGO,1,3,SIN TO WIN,1,,Place,,,VicFix,1.85,0,0,-1,212.5,954.9,22.30%,212.50%,21254.2,F,,,1.85,1.9,1.85,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2018,John's Analytics,,Sat,1254,New Zealand,Horse Racing,,RICCARTON,6,11,WOODBINE LADD,0.45,,Win,,,WH,13,0,0,-0.45,212.1,955.4,22.20%,212.10%,21209.2,F,,,13,14,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2018,John's Analytics,,Sat,1254,New Zealand,Horse Racing,,RICCARTON,6,11,WOODBINE LADD,0.9,,Place,,,VicFix,3.85,0,0,-0.9,211.2,956.3,22.10%,211.20%,21119.2,F,,,3.85,4,3.85,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2018,John's Analytics,,Sat,1606,Australia,Horse Racing,,TAREE,6,8,CAPITAL MAGIC,0.3,,Win,,,CB,20,0,0,-0.3,210.9,956.6,22.00%,210.90%,21089.2,F,,,20,21,20,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/04/2018,John's Analytics,,Sat,1606,Australia,Horse Racing,,TAREE,6,8,CAPITAL MAGIC,0.6,,Place,,,VicFix,5,0,0,-0.6,210.3,957.2,22.00%,210.30%,21029.2,F,,,5,5.5,5,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/04/2018,John's Analytics,,Sun,1358,Australia,Horse Racing,,ECHUCA,2,4,SHADOW LOOMS,0.35,,Win,,,SB,17,0,0,-0.35,209.9,957.5,21.90%,209.90%,20994.2,F,,,17,18,17,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/04/2018,John's Analytics,,Sun,1358,Australia,Horse Racing,,ECHUCA,2,4,SHADOW LOOMS,0.7,,Place,,,B365,3.75,0,0,-0.7,209.2,958.2,21.80%,209.20%,20924.2,F,,,3.75,4.2,3.75,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/04/2018,John's Analytics,,Sun,1624,Australia,Horse Racing,,SUNSHINE COAST,6,5,WONDER BOOM,0.4,,Win,,,WH,15,1,6,5.6,214.8,958.6,22.40%,214.80%,21484.2,W,,,15,17,15,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/04/2018,John's Analytics,,Sun,1624,Australia,Horse Racing,,SUNSHINE COAST,6,5,WONDER BOOM,0.8,,Place,,,Ubet,3.75,1,3,2.2,217,959.4,22.60%,217.00%,21704.2,W,,,3.75,4.2,3.75,2.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/04/2018,John's Analytics,,Mon,1330,Australia,Horse Racing,,MOE,1,4,SARCASTIC,0.5,,Win,,,CB,3.8,1,1.9,1.4,218.4,959.9,22.80%,218.40%,21844.2,W,,,3.8,4.1,3.8,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/04/2018,John's Analytics,,Mon,1330,Australia,Horse Racing,,MOE,1,4,SARCASTIC,1,,Place,,,CB,1.75,1,1.75,0.75,219.2,960.9,22.80%,219.20%,21919.2,W,,,1.75,1.85,1.75,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2018,John's Analytics,,Tue,1510,Australia,Horse Racing,,BALLINA,4,2,DEUBANK,0.5,,Win,,,Ubet,5.5,0,0,-0.5,218.7,961.4,22.70%,218.70%,21869.2,F,,,5.5,5.5,5.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2018,John's Analytics,,Tue,1510,Australia,Horse Racing,,BALLINA,4,2,DEUBANK,1,,Place,,,VicFix,1.85,2,1.85,0.85,219.5,962.4,22.80%,219.50%,21954.2,W,,,1.85,1.91,1.85,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2018,John's Analytics,,Tue,1635,Australia,Horse Racing,,TOWNSVILLE,6,6,MY GIRL'S A DRAGON,0.35,,Win,,,Ubet,16,0,0,-0.35,219.2,962.8,22.80%,219.20%,21919.2,F,,,16,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2018,John's Analytics,,Tue,1635,Australia,Horse Racing,,TOWNSVILLE,6,6,MY GIRL'S A DRAGON,0.7,,Place,,,B365,3.25,0,0,-0.7,218.5,963.5,22.70%,218.50%,21849.2,F,,,3.25,3.4,3.25,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2018,John's Analytics,,Tue,1650,Australia,Horse Racing,,MORUYA,7,5,THE INFLAMER,0.5,,Win,,,Ubet,12,0,0,-0.5,218,964,22.60%,218.00%,21799.2,F,,,12,12,12,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/04/2018,John's Analytics,,Tue,1650,Australia,Horse Racing,,MORUYA,7,5,THE INFLAMER,1,,Place,,,WH,3.5,0,0,-1,217,965,22.50%,217.00%,21699.2,F,,,3.5,3.7,3.5,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2018,John's Analytics,,Wed,1233,Australia,Horse Racing,,IPSWICH,3,8,OUR NETBANK,0.5,,Win,,,Ubet,4.8,1,2.4,1.9,218.9,965.5,22.70%,218.90%,21889.2,W,,,4.8,4.8,4.8,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2018,John's Analytics,,Wed,1233,Australia,Horse Racing,,IPSWICH,3,8,OUR NETBANK,1,,Place,,,Ubet,1.61,1,1.61,0.61,219.5,966.5,22.70%,219.50%,21950.2,W,,,1.61,1.65,1.61,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2018,John's Analytics,,Wed,1350,Australia,Horse Racing,,BALAKLAVA,2,6,HE'S GOT SKILLS,0.4,,Win,,,Ubet,15,0,0,-0.4,219.1,966.9,22.70%,219.10%,21910.2,F,,,15,16,15,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/04/2018,John's Analytics,,Wed,1350,Australia,Horse Racing,,BALAKLAVA,2,6,HE'S GOT SKILLS,0.8,,Place,,,CB,3.4,0,0,-0.8,218.3,967.7,22.60%,218.30%,21830.2,F,,,3.4,4,3.4,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2018,John's Analytics,,Thu,1830,Australia,Horse Racing,,PAKENHAM,3,1,BRAVE MADDIE,0.5,,Win,,,WH,11.6,0,0,-0.5,217.8,968.2,22.50%,217.80%,21780.2,F,,,11.16,11.16,11.16,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/04/2018,John's Analytics,,Thu,1830,Australia,Horse Racing,,PAKENHAM,3,1,BRAVE MADDIE,1,,Place,,,CB,2.79,0,0,-1,216.8,969.2,22.40%,216.80%,21680.2,F,,,2.79,3.07,2.79,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2018,John's Analytics,,Fri,1015,New Zealand,Horse Racing,,ROTORUA,1,9,IMRAN,0.5,,Win,,,Ubet,6.5,0,0,-0.5,216.3,969.7,22.30%,216.30%,21630.2,F,,,6.5,7,6.5,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13/04/2018,John's Analytics,,Fri,1015,New Zealand,Horse Racing,,ROTORUA,1,9,IMRAN,1,,Place,,,VicFix,2.25,2,2.25,1.25,217.6,970.7,22.40%,217.60%,21755.2,W,,,2.25,2.75,2.25,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1119,New Zealand,Horse Racing,,HASTINGS,2,1,HUGO THE BOSS,0.5,,Win,,,SB,4.3,0,0,-0.5,217.1,971.2,22.40%,217.10%,21705.2,F,,,4.3,4.4,4.3,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1119,New Zealand,Horse Racing,,HASTINGS,2,1,HUGO THE BOSS,1,,Place,,,SB,1.85,0,0,-1,216.1,972.2,22.20%,216.10%,21605.2,F,,,1.85,2,1.85,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1125,Australia,Horse Racing,,RANDWICK,1,11,BOLD ARIAL,0.5,,Win,,,WH,8.64,0,0,-0.5,215.6,972.7,22.20%,215.60%,21555.2,F,,,8.64,8.64,8.64,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1125,Australia,Horse Racing,,RANDWICK,1,11,BOLD ARIAL,1,,Place,,,CB,2.85,0,0,-1,214.6,973.7,22.00%,214.60%,21455.2,F,,,2.85,3.04,2.85,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1413,Australia,Horse Racing,,GOLD COAST,4,4,BISCUIT TIME,0.5,,Win,,,WH,12,0,0,-0.5,214.1,974.2,22.00%,214.10%,21405.2,F,,,12,12,12,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1413,Australia,Horse Racing,,GOLD COAST,4,4,BISCUIT TIME,1,,Place,,,SB,3.1,0,0,-1,213.1,975.2,21.80%,213.10%,21305.2,F,,,3.1,3.2,3.1,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1445,Australia,Horse Racing,,CAULFIELD,5,4,ALPHA,0.5,,Win,,,CB,12,0,0,-0.5,212.6,975.7,21.80%,212.60%,21255.2,F,,,12,12,12,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1445,Australia,Horse Racing,,CAULFIELD,5,4,ALPHA,1,,Place,,,CB,3.6,0,0,-1,211.6,976.7,21.70%,211.60%,21155.2,F,,,3.6,3.8,3.6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1449,Australia,Horse Racing,,NEWCASTLE,5,5,DREAMY BELLE,0.5,,Win,,,CB,4.8,0,0,-0.5,211.1,977.2,21.60%,211.10%,21105.2,F,,,4.8,5,4.8,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14/04/2018,John's Analytics,,Sat,1449,Australia,Horse Racing,,NEWCASTLE,5,5,DREAMY BELLE,1,,Place,,,SB,1.9,2,1.9,0.9,212,978.2,21.70%,212.00%,21195.2,W,,,1.9,2,1.9,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1315,Australia,Horse Racing,,HOBART,2,5,BREATHTAKING,0.5,,Win,,,WH,12,0,0,-0.5,211.5,978.7,21.60%,211.50%,21145.2,F,,,12,12,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1315,Australia,Horse Racing,,HOBART,2,5,BREATHTAKING,1,,Place,,,SB,4.4,0,0,-1,210.5,979.7,21.50%,210.50%,21045.2,F,,,4.4,4.6,4.4,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1420,Australia,Horse Racing,,ARMIDALE,3,3,BRIDGETTA ROSE,0.5,,Win,,,VicFix,4.4,0,0,-0.5,210,980.2,21.40%,210.00%,20995.2,F,,,4.4,4.6,4.4,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1420,Australia,Horse Racing,,ARMIDALE,3,3,BRIDGETTA ROSE,1,,Place,,,VicFix,1.65,0,0,-1,209,981.2,21.30%,209.00%,20895.2,F,,,1.65,1.8,1.65,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1440,Australia,Horse Racing,,GERALDTON,1,2,COLONEL JESSEP,0.5,,Win,,,CB,6.5,0,0,-0.5,208.5,981.7,21.20%,208.50%,20845.2,F,,,6.5,7,6.5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1440,Australia,Horse Racing,,GERALDTON,1,2,COLONEL JESSEP,1,,Place,,,VicFix,2.8,0,0,-1,207.5,982.7,21.10%,207.50%,20745.2,F,,,2.75,3.2,2.75,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1602,Australia,Horse Racing,,TOOWOOMBA,8,8,CAMBOOYA ROCK,0.4,,Win,,,WH,15,0,0,-0.4,207.1,983.1,21.10%,207.10%,20705.2,F,,,15,15,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1602,Australia,Horse Racing,,TOOWOOMBA,8,8,CAMBOOYA ROCK,0.8,,Place,,,CB,3.6,3,2.88,2.08,209.1,983.9,21.30%,209.10%,20913.2,W,,,3.6,3.9,3.6,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1605,Australia,Horse Racing,,NARACOORTE,6,6,DIAMOND DUKE,0.45,,Win,,,CB,13,0,0,-0.45,208.7,984.3,21.20%,208.70%,20868.2,F,,,13,16,13,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1605,Australia,Horse Racing,,NARACOORTE,6,6,DIAMOND DUKE,0.9,,Place,,,SB,3.8,0,0,-0.9,207.8,985.2,21.10%,207.80%,20778.2,F,,,3.8,4.3,3.8,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1658,Australia,Horse Racing,,HOBART,8,6,LA SUPERBA,0.2,,Win,,,SB,27,0,0,-0.2,207.6,985.4,21.10%,207.60%,20758.2,F,,,27,31,27,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/04/2018,John's Analytics,,Sun,1658,Australia,Horse Racing,,HOBART,8,6,LA SUPERBA,0.4,,Place,,,SB,4.8,0,0,-0.4,207.2,985.8,21.00%,207.20%,20718.2,F,,,4.8,5,4.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2018,John's Analytics,,Tue,1340,Australia,Horse Racing,,ROCKHAMPTON,2,3,WHOOSH,0.5,,Win,,,CB,3.6,0,0,-0.5,206.7,986.3,21.00%,206.70%,20668.2,F,,,3.6,3.8,3.6,3.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/04/2018,John's Analytics,,Tue,1340,Australia,Horse Racing,,ROCKHAMPTON,2,3,WHOOSH,1,,Place,,,VicFix,1.55,0,0,-1,205.7,987.3,20.80%,205.70%,20568.2,F,,,1.55,1.73,1.55,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2018,John's Analytics,,Wed,1205,Australia,Horse Racing,,MURRAY BRIDGE,2,4,SWEET KAISER,0.45,,Win,,,Ubet,13,0,0,-0.45,205.2,987.8,20.80%,205.20%,20523.2,F,,,13,13,13,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2018,John's Analytics,,Wed,1205,Australia,Horse Racing,,MURRAY BRIDGE,2,4,SWEET KAISER,0.9,,Place,,,Ubet,3.7,0,0,-0.9,204.3,988.7,20.70%,204.30%,20433.2,F,,,3.7,4,3.7,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2018,John's Analytics,,Wed,1418,Australia,Horse Racing,,IPSWICH,4,1,CHAMPAGNE GARDEN,0.5,,Win,,,CB,3.4,0,0,-0.5,203.8,989.2,20.60%,203.80%,20383.2,F,,,3.3,3.6,3.3,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2018,John's Analytics,,Wed,1418,Australia,Horse Racing,,IPSWICH,4,1,CHAMPAGNE GARDEN,1,,Place,,,CB,1.5,3,1.5,0.5,204.3,990.2,20.60%,204.30%,20433.2,W,,,1.5,1.57,1.5,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2018,John's Analytics,,Wed,1810,Australia,Horse Racing,,ASCOT,7,10,EXPLOSIVE QUEEN,0.3,,Win,,,Ubet,18,0,0,-0.3,204,990.5,20.60%,204.00%,20403.2,F,,,18,18,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/04/2018,John's Analytics,,Wed,1810,Australia,Horse Racing,,ASCOT,7,10,EXPLOSIVE QUEEN,0.6,,Place,,,SB,4.8,0,0,-0.6,203.4,991.1,20.50%,203.40%,20343.2,F,,,4.8,5,4.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2018,John's Analytics,,Thu,1357,Australia,Horse Racing,,TOWNSVILLE,2,14,CRAIGLEA MARIAH,0.2,,Win,,,Ubet,26,0,0,-0.2,203.2,991.3,20.50%,203.20%,20323.2,F,,,26,27,26,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2018,John's Analytics,,Thu,1357,Australia,Horse Racing,,TOWNSVILLE,2,14,CRAIGLEA MARIAH,0.4,,Place,,,CB,6.5,0,0,-0.4,202.8,991.7,20.50%,202.80%,20283.2,F,,,6.5,7.5,6.5,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2018,John's Analytics,,Thu,1710,Australia,Horse Racing,,TOWNSVILLE,7,1,IMPERIAL ATTITUDE,0.35,,Win,,,Ubet,17,0,0,-0.35,202.5,992,20.40%,202.50%,20248.2,F,,,17,19,17,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2018,John's Analytics,,Thu,1710,Australia,Horse Racing,,TOWNSVILLE,7,1,IMPERIAL ATTITUDE,0.7,,Place,,,VicFix,4.8,0,0,-0.7,201.8,992.7,20.30%,201.80%,20178.2,F,,,4.8,5.5,4.8,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2018,John's Analytics,,Thu,1800,Australia,Horse Racing,,PAKENHAM,1,2,FULL OF THEORIES,0.5,,Win,,,Ubet,9,0,0,-0.5,201.3,993.2,20.30%,201.30%,20128.2,F,,,9,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19/04/2018,John's Analytics,,Thu,1800,Australia,Horse Racing,,PAKENHAM,1,2,FULL OF THEORIES,1,,Place,,,CB,2.3,2,2.3,1.3,202.6,994.2,20.40%,202.60%,20258.2,W,,,2.3,2.4,2.3,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2018,John's Analytics,,Fri,1350,Australia,Horse Racing,,MUSWELLBROOK,3,1,JAMAICAN DREAM,0.5,,Win,,,CB,3.8,0,0,-0.5,202.1,994.7,20.30%,202.10%,20208.2,F,,,3.8,3.9,3.8,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2018,John's Analytics,,Fri,1350,Australia,Horse Racing,,MUSWELLBROOK,3,1,JAMAICAN DREAM,1,,Place,,,SB,1.65,2,1.65,0.65,202.7,995.7,20.40%,202.70%,20273.2,W,,,1.65,1.73,1.65,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2018,John's Analytics,,Fri,1414,New Zealand,Horse Racing,,TE AROHA,7,10,MAESTRO MAX,0.2,,Win,,,Ubet,31,0,0,-0.2,202.5,995.9,20.30%,202.50%,20253.2,F,,,31,31,31,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20/04/2018,John's Analytics,,Fri,1414,New Zealand,Horse Racing,,TE AROHA,7,10,MAESTRO MAX,0.4,,Place,,,Ubet,6,3,2.4,2,204.5,996.3,20.50%,204.50%,20453.2,W,,,6,6,6,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2018,John's Analytics,,Sat,1000,New Zealand,Horse Racing,,RICCARTON,1,10,MISS BRAHMOS,0.5,,Win,,,CB,3.1,0,0,-0.5,204,996.8,20.50%,204.00%,20403.2,F,,,3.1,3.1,3.1,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2018,John's Analytics,,Sat,1000,New Zealand,Horse Racing,,RICCARTON,1,10,MISS BRAHMOS,1,,Place,,,CB,1.5,2,1.5,0.5,204.5,997.8,20.50%,204.50%,20453.2,W,,,1.5,1.62,1.5,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2018,John's Analytics,,Sat,1410,New Zealand,Horse Racing,,PUKEKOHE,7,13,ROMANCER,0.4,,Win,,,Ubet,15,0,0,-0.4,204.1,998.2,20.50%,204.10%,20413.2,F,,,15,15,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2018,John's Analytics,,Sat,1410,New Zealand,Horse Racing,,PUKEKOHE,7,13,ROMANCER,0.8,,Place,,,B365,4.6,3,3.68,2.88,207,999,20.70%,207.00%,20701.2,W,,,4.6,4.6,4.6,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2018,John's Analytics,,Sat,1507,Australia,Horse Racing,,DOOMBEN,7,6,HI I'M BACK,0.45,,Win,,,WH,13,0,0,-0.45,206.6,999.5,20.70%,206.60%,20656.2,F,,,13,13.65,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2018,John's Analytics,,Sat,1507,Australia,Horse Racing,,DOOMBEN,7,6,HI I'M BACK,0.9,,Place,,,SB,3.59,2,3.23,2.33,208.9,1000.4,20.90%,208.90%,20889.1,W,,,3.59,3.9,3.59,3.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2018,John's Analytics,,Sat,1555,Australia,Horse Racing,,CAULFIELD,7,11,SPRIGHTLY LASS,0.5,,Win,,,CB,3.7,1,1.85,1.35,210.2,1000.9,21.00%,210.20%,21024.1,W,,,3.7,3.8,3.7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21/04/2018,John's Analytics,,Sat,1555,Australia,Horse Racing,,CAULFIELD,7,11,SPRIGHTLY LASS,1,,Place,,,CB,1.65,1,1.65,0.65,210.9,1001.9,21.10%,210.90%,21089.1,W,,,1.65,1.8,1.65,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
