MeetingDate,MeetingName,RaceNumber,RunnerNumber,WinDeduction
2018-09-23,BALLARAT,5,12,0
2018-09-23,BALLARAT,5,2,0
2018-09-23,BALLARAT,6,20,0
2018-09-23,BALLARAT,6,15,0
2018-09-23,BALLARAT,6,11,0
2018-09-23,BALLARAT,6,12,0
2018-09-23,BALLARAT,6,2,0
2018-09-23,BALLARAT,6,3,0
2018-09-23,BALLARAT,6,5,0
2018-09-23,BALLARAT,6,1,10
2018-09-23,BALLARAT,8,2,11
2018-09-23,BALLARAT,8,6,4
2018-09-23,COLERAINE,1,3,0
2018-09-23,COLERAINE,1,6,25
